OBJECTID,SETTLEMENT,REG_NAME,DIST_NAME,X,Y,house_count,shape name
8472,Buulo dhagaxow,Shabelle Hoose,Afgooye,45.15341,2.57078,80,WANLEWEYNE
7960,Bulo aw abdi kuus,Shabelle Hoose,Afgooye,44.91029,2.25476,76,AWDHEEGLE
7782,Buulo-eelay,Shabelle Hoose,Afgooye,45.10915,2.13562,76,AFGOI
7928,Dhista,Shabelle Hoose,Afgooye,44.8594,2.24087,75,AWDHEEGLE
7817,Bulo maadow,Shabelle Hoose,Afgooye,44.92857,2.15864,74,AFGOI
9997,Erileey,Shabelle Hoose,Afgooye,44.73137,2.21088,73,AWDHEEGLE
7751,Carbiska,Shabelle Hoose,Afgooye,45.15267,2.11218,72,AFGOI
7906,Bulo aw khalit ambulo,Shabelle Hoose,Afgooye,44.91588,2.22881,70,AWDHEEGLE
8256,Jowhar,Shabelle Hoose,Afgooye,45.19062,2.46513,69,AFGOI
9990,Mooro kubaar,Shabelle Hoose,Afgooye,44.76266,2.19976,69,AWDHEEGLE
7245,Farah awahes,Shabelle Hoose,Afgooye,44.85509,1.96614,69,AWDHEEGLE
8548,Buxow,Shabelle Hoose,Afgooye,45.20458,2.60135,68,WANLEWEYNE
7813,Bulo moh'ed dhere,Shabelle Hoose,Afgooye,44.93851,2.15806,68,AFGOI
8376,Dariiq dheere,Shabelle Hoose,Afgooye,45.16537,2.52528,67,WANLEWEYNE
7986,As/axmed huu,Shabelle Hoose,Afgooye,45.24978,2.27346,67,BALAD
7739,Bulo bashiir,Shabelle Hoose,Afgooye,44.94577,2.1088,66,AWDHEEGLE
8359,Basiqley /duurey,Shabelle Hoose,Afgooye,45.08564,2.51152,65,WANLEWEYNE
8417,Derbi,Shabelle Hoose,Afgooye,45.17924,2.54579,64,WANLEWEYNE
7946,Bulo omorow boreyle,Shabelle Hoose,Afgooye,44.79743,2.24953,63,AWDHEEGLE
8360,God doofaar/god caano,Shabelle Hoose,Afgooye,45.14624,2.51273,63,WANLEWEYNE
7871,Waanjeesha,Shabelle Hoose,Afgooye,44.8526,2.20597,63,AWDHEEGLE
7237,Ceebiyoole,Shabelle Hoose,Afgooye,44.95567,1.95273,61,MARKA
7524,Raqeyle,Shabelle Hoose,Afgooye,44.8741,2.04948,60,AWDHEEGLE
7255,Awdegle/malable,Shabelle Hoose,Afgooye,44.8179,1.98398,60,AWDHEEGLE
7288,Shaan,Shabelle Hoose,Afgooye,44.85832755,2.027059242,59,AWDHEEGLE
9998,War qaboobe,Shabelle Hoose,Afgooye,44.72957,2.22014,58,AWDHEEGLE
7854,Aw burdow,Shabelle Hoose,Afgooye,45.18628,2.19514,58,AFGOI
7758,Mako,Shabelle Hoose,Afgooye,44.96388,2.11723,57,AFGOI
7720,Bocoroow,Shabelle Hoose,Afgooye,45.1007,2.10557,56,AFGOI
7549,Caanooley,Shabelle Hoose,Afgooye,44.82445,2.05734,56,AWDHEEGLE
8539,Kabhan,Shabelle Hoose,Afgooye,45.18314,2.59415,56,WANLEWEYNE
7596,Waayo-arag,Shabelle Hoose,Afgooye,45.06332,2.07353,54,AFGOI
8282,Darkenley,Shabelle Hoose,Afgooye,45.26468,2.48017,54,BALAD
7969,Balad-aamin,Shabelle Hoose,Afgooye,45.23309,2.26178,53,AFGOI
10030,Alifleey,Shabelle Hoose,Afgooye,44.7725,2.28802,52,AWDHEEGLE
7889,Bulo rer aw maganey,Shabelle Hoose,Afgooye,44.91017,2.21875,52,AWDHEEGLE
8004,Balad amiin,Shabelle Hoose,Afgooye,45.24046,2.28361,51,BALAD
10018,Bulo wiin,Shabelle Hoose,Afgooye,44.71947,2.26054,51,AWDHEEGLE
7951,Bulo ahmed ali,Shabelle Hoose,Afgooye,44.93285,2.25124,49,AWDHEEGLE
8058,Libida-balow,Shabelle Hoose,Afgooye,45.3109,2.33569,48,BALAD
7776,Bulo babay,Shabelle Hoose,Afgooye,44.94902,2.13037,46,AFGOI
7977,Rural,Shabelle Hoose,Afgooye,45.09799,2.26952,46,AFGOI
7892,,Shabelle Hoose,Afgooye,45.22584915,2.220429898,46,AFGOI
7987,Cosable,Shabelle Hoose,Afgooye,45.25346,2.27357,45,BALAD
7727,Jaamacada-beeraha,Shabelle Hoose,Afgooye,45.15523,2.10657,44,AFGOI
7921,Bulo jadiid,Shabelle Hoose,Afgooye,44.88603,2.23723,44,AWDHEEGLE
8082,Mukhtaar-caliyow,Shabelle Hoose,Afgooye,45.23867,2.35952,41,BALAD
8488,Cifo,Shabelle Hoose,Afgooye,45.17986,2.57751,40,WANLEWEYNE
7920,Balow,Shabelle Hoose,Afgooye,45.1596,2.23685,38,AFGOI
10006,Marerawe jilal,Shabelle Hoose,Afgooye,44.69193245,2.232337545,37,AWDHEEGLE
7746,Buulo-barwaaqo,Shabelle Hoose,Afgooye,44.99746807,2.11081789,36,AFGOI
7930,Bulo ajuso,Shabelle Hoose,Afgooye,44.87021,2.24255,36,AWDHEEGLE
7903,,Shabelle Hoose,Afgooye,45.21368027,2.227349996,35,AFGOI
9979,Deg ali dhaay,Shabelle Hoose,Afgooye,44.75907,2.18464,33,AWDHEEGLE
7232,Balan,Shabelle Hoose,Afgooye,44.89765,1.9467,33,MARKA
7599,Sabriye,Shabelle Hoose,Afgooye,44.95033,2.07527,32,AWDHEEGLE
7744,Crush programme/bulo gajo,Shabelle Hoose,Afgooye,44.99887,2.10986,31,AFGOI
8326,Abgaalow,Shabelle Hoose,Afgooye,45.07446,2.49832,28,WANLEWEYNE
7857,Ay-agaay,Shabelle Hoose,Afgooye,44.8644,2.1984,27,AWDHEEGLE
7976,Afuu faaley/bulo aiheyda,Shabelle Hoose,Afgooye,44.87152,2.26915,27,AWDHEEGLE
8334,Dhumalay,Shabelle Hoose,Afgooye,45.24408,2.50091,26,BALAD
7619,Doonka 2,Shabelle Hoose,Afgooye,45.07107,2.08173,24,AFGOI
8452,Osman ceynte,Shabelle Hoose,Afgooye,45.15694,2.55809,24,WANLEWEYNE
8373,Macalin-nuur,Shabelle Hoose,Afgooye,45.11231,2.52184,23,WANLEWEYNE
8501,Mooro-mareerey,Shabelle Hoose,Afgooye,45.199,2.58166,23,WANLEWEYNE
7882,Bulo khalif 1,Shabelle Hoose,Afgooye,45.20129,2.21405,22,AFGOI
10019,Bulo balley 2,Shabelle Hoose,Afgooye,44.72022,2.26443,21,AWDHEEGLE
7674,Xaawo-cabdi,Shabelle Hoose,Afgooye,45.17662,2.09048,21,AFGOI
7818,Mayey,Shabelle Hoose,Afgooye,45.02688,2.16004,19,AFGOI
9991,Mallaay kaale,Shabelle Hoose,Afgooye,44.69536,2.20006,18,AWDHEEGLE
7932,Bulo adan dhakadow,Shabelle Hoose,Afgooye,44.93273,2.24383,18,AWDHEEGLE
8167,Xawaal bareey,Shabelle Hoose,Afgooye,45.28746,2.4187,18,BALAD
8463,Facshir,Shabelle Hoose,Afgooye,45.2619,2.56417,18,BALAD
8506,Cadaley,Shabelle Hoose,Afgooye,45.16746,2.58321,18,WANLEWEYNE
8294,Dudumaale,Shabelle Hoose,Afgooye,45.30562,2.48357,18,BALAD
7778,Beled amin kalaan,Shabelle Hoose,Afgooye,44.97869,2.13122,17,AFGOI
8134,Bulo bacaad,Shabelle Hoose,Afgooye,45.32364,2.40195,16,BALAD
7729,Ciise-lugoole,Shabelle Hoose,Afgooye,45.01437,2.10687,16,AFGOI
7876,Furuqley,Shabelle Hoose,Afgooye,44.8936,2.20763,15,AWDHEEGLE
7229,Adey yuure,Shabelle Hoose,Afgooye,44.85807,1.9415,15,MARKA
8456,Doonka,Shabelle Hoose,Afgooye,45.30142,2.56043,14,BALAD
7874,Berta cabdi kumiye,Shabelle Hoose,Afgooye,45.20162,2.20741,13,AFGOI
7230,Cali-qare,Shabelle Hoose,Afgooye,44.94793,1.94215,13,MARKA
7999,Beledulamiin,Shabelle Hoose,Afgooye,45.23913,2.27959,13,BALAD
7290,Galoole,Shabelle Hoose,Afgooye,44.82187,2.02833,13,AWDHEEGLE
7925,Shirkada,Shabelle Hoose,Afgooye,45.20968,2.2405,12,AFGOI
7936,Rural,Shabelle Hoose,Afgooye,45.10703,2.2447,12,AFGOI
8531,Jameeco-jilyaale,Shabelle Hoose,Afgooye,45.31577,2.59068,12,BALAD
8292,Gashane,Shabelle Hoose,Afgooye,45.30342,2.48275,11,BALAD
7246,Deg yeroy,Shabelle Hoose,Afgooye,44.82111,1.96974,10,AWDHEEGLE
8059,Buulo barwaaqo,Shabelle Hoose,Afgooye,45.32963193,2.33702,10,BALAD
7831,Buulo-barwaaqo,Shabelle Hoose,Afgooye,45.08777,2.16657,9,AFGOI
10005,Qanyar baroore,Shabelle Hoose,Afgooye,44.6769,2.23295,9,AWDHEEGLE
10012,Bulo eylo,Shabelle Hoose,Afgooye,44.70387,2.24251,9,AWDHEEGLE
7993,Rural,Shabelle Hoose,Afgooye,45.0952,2.27472,9,AFGOI
7763,Mordinle (main),Shabelle Hoose,Afgooye,45.02961615,2.120180184,8,AFGOI
8342,Durqow,Shabelle Hoose,Afgooye,45.1402,2.50411,8,WANLEWEYNE
7798,,Shabelle Hoose,Afgooye,45.15364838,2.14350009,8,AFGOI
7956,Qoljiid,Shabelle Hoose,Afgooye,45.22654385,2.252028257,7,AFGOI
8399,Dibi carab,Shabelle Hoose,Afgooye,45.24498,2.53519,7,BALAD
7832,Doon-ugaas,Shabelle Hoose,Afgooye,45.02747,2.16692,7,AFGOI
7850,Bananka gusha,Shabelle Hoose,Afgooye,44.98958,2.19249,7,AFGOI
7241,Buulo-xusseen gaabow,Shabelle Hoose,Afgooye,44.94292,1.95627,6,MARKA
7238,Garas-hufey,Shabelle Hoose,Afgooye,44.94738,1.95415,6,MARKA
8289,Cali-xasan,Shabelle Hoose,Afgooye,45.16559,2.48163,6,WANLEWEYNE
8199,Moro idow,Shabelle Hoose,Afgooye,45.33396,2.43488,6,BALAD
7910,Sabyo weyn,Shabelle Hoose,Afgooye,45.22006,2.23041,6,AFGOI
7618,Folyo2,Shabelle Hoose,Afgooye,45.0663,2.0817,6,AFGOI
8305,Durouf,Shabelle Hoose,Afgooye,45.16025,2.4895,4,WANLEWEYNE
7224,Buulo-shiikh-abkow,Shabelle Hoose,Afgooye,44.95078,1.9237,4,MARKA
7566,Bannaanka balow,Shabelle Hoose,Afgooye,44.93733,2.06412,3,AWDHEEGLE
7835,Bulo raliya,Shabelle Hoose,Afgooye,44.95347,2.16888,3,AFGOI
7833,Bulo edin osman,Shabelle Hoose,Afgooye,44.95684,2.16808,3,AFGOI
8341,Gafay,Shabelle Hoose,Afgooye,45.31548,2.50407,3,BALAD
8181,Cadiga boorow,Shabelle Hoose,Afgooye,45.26125,2.42303,2,BALAD
8220,Primo zendo,Shabelle Hoose,Afgooye,45.30498,2.44567,1,BALAD
8624,Xera-jeere,Shabelle Hoose,Afgooye,45.32382,2.6349,1,BALAD
8337,Bulo bacaad -1,Shabelle Hoose,Afgooye,45.32481,2.50291,1,BALAD
8345,Bur dheere,Shabelle Hoose,Afgooye,45.20941,2.50525,1,WANLEWEYNE
7271,Qod-qodow,Shabelle Hoose,Afgooye,44.84042,2.02067,1,AWDHEEGLE
8249,Dhurweyle,Shabelle Hoose,Afgooye,45.27292,2.46212,1,BALAD
7964,Rural,Shabelle Hoose,Afgooye,45.10255,2.25895,1,AFGOI
6024,Diriye,Juba Hoose,Afmadow,42.20267868,1.192499995,153,HAGAR
6045,,Juba Hoose,Afmadow,42.22037888,1.277519941,113,BUAALE
5917,,Juba Hoose,Afmadow,42.59238052,0.821799993,98,BUAALE
5933,,Juba Hoose,Afmadow,42.58612823,0.845619977,93,BUAALE
5557,Tinguduud,Juba Hoose,Afmadow,42.52854919,0.027729999,82,JAMAAME WEST
5523,,Juba Hoose,Afmadow,42.2300415,-0.02677,60,AFMADOW
5591,Saato,Juba Hoose,Afmadow,42.33390045,0.07525,55,AFMADOW
5542,Hilashiid,Juba Hoose,Afmadow,42.41635895,0.00928,24,AFMADOW
5595,Beled sa iuba,Juba Hoose,Afmadow,42.17229843,0.080700003,18,AFMADOW
6052,,Juba Hoose,Afmadow,42.40755081,1.301130056,16,BUAALE
5636,Bibi,Juba Hoose,Afmadow,42.22743988,0.174109995,12,AFMADOW
5611,,Juba Hoose,Afmadow,42.49423981,0.125330001,12,JAMAAME WEST
5630,,Juba Hoose,Afmadow,42.45087814,0.165989995,9,JAMAAME WEST
5981,,Juba Hoose,Afmadow,42.13869858,1.014379978,8,HAGAR
5616,,Juba Hoose,Afmadow,42.48020935,0.143130004,8,JAMAAME WEST
5561,,Juba Hoose,Afmadow,42.40639114,0.02949,8,AFMADOW
6051,,Juba Hoose,Afmadow,42.31745148,1.287610054,6,BUAALE
6001,Manyo,Juba Hoose,Afmadow,42.36972046,1.108450055,3,BUAALE
5766,,Juba Hoose,Afmadow,42.38898849,0.505630017,2,AFMADOW
5902,,Juba Hoose,Afmadow,42.59006882,0.801100016,2,BUAALE
5558,,Juba Hoose,Afmadow,42.38470077,0.02796,2,AFMADOW
6027,,Juba Hoose,Afmadow,42.28168869,1.206850052,2,BUAALE
5594,Booka,Juba Hoose,Afmadow,42.41004944,0.078230001,1,JAMAAME WEST
6014,,Juba Hoose,Afmadow,42.34209824,1.145519972,1,BUAALE
5567,,Juba Hoose,Afmadow,42.44567108,0.03737,1,AFMADOW
2052,Murcanyo,Bari,Caluula,50.45759,11.69309,607,ALULA
2059,Bareeda,Bari,Caluula,51.05796,11.8702,567,ALULA
2061,Geesaley,Bari,Caluula,50.50383,11.74666,507,ALULA
2045,Sayn,Bari,Caluula,51.1952,11.76028,351,ALULA
2065,Hoddaa,Bari,Caluula,50.55049,11.41672,250,BARGAAL
2043,Ceel-laas,Bari,Caluula,51.18473,11.78884,210,ALULA
2042,Daba-handabo,Bari,Caluula,51.22595,11.74915,171,ALULA
2048,Ceel-quud,Bari,Caluula,50.97566,11.79566,171,ALULA
2068,Hursale,Bari,Caluula,50.86886,11.56384,158,ALULA
2041,Tooxin,Bari,Caluula,51.25589,11.75018,148,ALULA
2053,Xoogaad,Bari,Caluula,51.11485,11.58173,121,ALULA
2047,Dibir,Bari,Caluula,50.49824,11.43181,84,BARGAAL
2049,Buuro-xamur,Bari,Caluula,51.25592,11.75012,58,ALULA
2074,Sayn weyn  ida jabis,Bari,Caluula,51.20628,11.75992,57,ALULA
2055,Bilcil,Bari,Caluula,51.02901,11.70151,44,ALULA
2040,Caluula,Bari,Caluula,50.75858,11.96039,43,ALULA
2073,Hudyo,Bari,Caluula,50.76116,11.66029,43,ALULA
2058,Barxa,Bari,Caluula,51.02895,11.7015,33,ALULA
2062,Dhuxun,Bari,Caluula,50.87728,11.65845,32,ALULA
2075,Kawarre,Bari,Caluula,50.80193,11.64436,30,ALULA
2060,Goobiya,Bari,Caluula,51.08827,11.83873,20,ALULA
2056,Yicis,Bari,Caluula,50.95472,11.6777,17,ALULA
2044,Xaabbo,Bari,Caluula,50.52195,11.52195,17,BARGAAL
2054,Xays loho,Bari,Caluula,51.12771,11.56992,16,ALULA
2046,Geed-xagar,Bari,Caluula,50.33294,11.49238,15,BARGAAL
2066,Faranfar,Bari,Caluula,50.80939,11.6133,12,ALULA
2072,Ximistiyo,Bari,Caluula,50.81871,11.57934,12,ALULA
787,Talamoge,Bari,Caluula,50.85694885,11.66917038,8,ALULA
2064,Kawarre,Bari,Caluula,50.84763,11.66137,7,ALULA
626,Bolimoog,Bari,Caluula,50.62628937,11.92872047,7,ALULA
2069,Xabaalo ambiyaad,Bari,Caluula,51.11089,11.60879,6,ALULA
2057,Muudiya,Bari,Caluula,50.67935,11.45396,5,BARGAAL
2063,Fagoolo,Bari,Caluula,51.16046,11.56198,4,ALULA
2067,Runyo,Bari,Caluula,51.10476,11.53998,3,ALULA
2051,Kalaale,Bari,Caluula,50.80949,11.80949,3,ALULA
2070,Af kala haye,Bari,Caluula,50.59105,11.90167,2,ALULA
2071,Garsa,Bari,Caluula,50.47739,11.71014,1,ALULA
459,Caynaba,Sool,Caynabo,46.41000815,8.95432131,1689,AYNABO
458,Oog,Sool,Caynabo,46.61751288,8.93406929,841,AYNABO
1782,Wadaamagoo,Sool,Caynabo,46.26745,8.9245,690,AYNABO
1780,Ceel-dhaab,Sool,Caynabo,46.4979,8.93733,410,AYNABO
1781,Waridaad,Sool,Caynabo,46.25364,9.28387,389,AYNABO
1779,Gadhka,Sool,Caynabo,46.3769,9.26783,309,AYNABO
1785,Xurfada,Sool,Caynabo,46.4654,9.43947,228,AYNABO
1794,Kala balaydh,Sool,Caynabo,46.29493,9.60193,211,AYNABO
1784,Widhiidh,Sool,Caynabo,46.18599,9.46602,197,AYNABO
454,Guumays,Sool,Caynabo,46.79454821,8.85090159,184,LAS ANOD
1788,Bali samakaab,Sool,Caynabo,46.13449,9.63713,172,AYNABO
514,Gowsa weyne,Sool,Caynabo,46.77400469,9.08869522,170,AYNABO
1791,Garab cad,Sool,Caynabo,46.48595924,9.019193839,151,AYNABO
515,Qori dheere,Sool,Caynabo,46.67109135,9.18289471,138,AYNABO
1936,Ceel-lahelay,Sool,Caynabo,46.5682,9.60104,112,AYNABO
1802,Mashruuca,Sool,Caynabo,46.48713,9.01834,107,AYNABO
1798,Balaadhis,Sool,Caynabo,46.31025,9.11551,106,AYNABO
1786,Bali-caraale,Sool,Caynabo,46.32145,9.65104,101,AYNABO
1799,Dhanaano,Sool,Caynabo,46.62836,9.47107,80,AYNABO
1778,Goljano,Sool,Caynabo,46.35176,9.18375,78,AYNABO
442,Tukub,Sool,Caynabo,46.48339295,9.14410986,77,AYNABO
1806,Dhadhin wiyileed,Sool,Caynabo,46.48719,9.09952,77,AYNABO
440,Habari heshay,Sool,Caynabo,46.4024173,8.84044123,74,AYNABO
457,Bad wayn,Sool,Caynabo,46.65294044,8.99480763,73,AYNABO
1616,Jablahe,Sool,Caynabo,46.11142,9.97566,72,AYNABO
1886,Tuur xoday sattellite,Sool,Caynabo,46.70596,9.36442,70,AYNABO
1598,Bardi-xaaxle,Sool,Caynabo,46.48554,8.9376,64,AYNABO
1792,Fadhiyar,Sool,Caynabo,46.7799,9.0193,53,AYNABO
1938,Shiisha,Sool,Caynabo,46.7853,9.41601,24,EL AFWEYN
1426,Wadhan,Sool,Caynabo,46.83354,8.8346,23,LAS ANOD
1949,Geel caseeye satellite,Sool,Caynabo,46.75648,9.07327,17,AYNABO
1916,Cadaad,Sool,Caynabo,46.77135,9.34155,15,EL AFWEYN
1951,Dhoobo cantuug satellite,Sool,Caynabo,46.8477,9.19066,15,AYNABO
1783,Berkeda cali xirsi,Sool,Caynabo,46.49952,9.28393,14,AYNABO
1805,Kiridh,Sool,Caynabo,46.12991,9.98049,12,AYNABO
1801,Dhudhun dhiilo,Sool,Caynabo,46.40952,9.25501,12,AYNABO
1803,Buqdharkayn,Sool,Caynabo,46.54721,8.87955,10,AYNABO
1793,God heeri,Sool,Caynabo,46.8635,9.03539,10,AYNABO
1800,Tuur xoday,Sool,Caynabo,46.66437,9.45303,6,EL AFWEYN
1809,Qudbiga,Sool,Caynabo,46.16356,9.93045,6,AYNABO
1789,God-carmo,Sool,Caynabo,46.51327,9.32586,4,AYNABO
1918,Tuurciyaale,Sool,Caynabo,46.73926,9.38519,3,EL AFWEYN
1960,Dameeraha,Sool,Caynabo,46.77338,9.40683,1,EL AFWEYN
1988,Dhahar,Sanaag,Laasqoray,48.81988,9.74799,3922,BADHAN
2170,Waaciye,Sanaag,Laasqoray,49.04495,10.01338,2254,WACIYA
1986,Laas-qoray,Sanaag,Laasqoray,48.19487,11.16027,948,BADHAN
1984,Buraan,Sanaag,Laasqoray,48.77067,10.21618,760,BADHAN
1982,Cawsane,Sanaag,Laasqoray,48.80722,10.58288,464,BADHAN
2022,Af urur,Sanaag,Laasqoray,48.93213,10.83914,323,BADHAN
1971,Ulxeed,Sanaag,Laasqoray,48.49693,11.10181,254,BADHAN
1973,Dur-duri,Sanaag,Laasqoray,48.58537,11.29662,245,BADHAN
1990,Laako,Sanaag,Laasqoray,48.58871,10.72591,229,BADHAN
557,Alxamdullileh,Sanaag,Laasqoray,49.02875679,10.08466225,214,WACIYA
1983,Kaladhac,Sanaag,Laasqoray,48.90777,10.05698,203,BADHAN
2008,Marraje,Sanaag,Laasqoray,48.97346,10.90854,199,BOSSASO
1970,Xabaasha-waale,Sanaag,Laasqoray,48.32212,11.00855,120,BADHAN
1989,Badhan,Sanaag,Laasqoray,48.30591,11.00322,85,BADHAN
1992,Xubeera,Sanaag,Laasqoray,48.5192,10.69788,64,BADHAN
1974,Mush-xaleed,Sanaag,Laasqoray,48.30517298,11.00880809,51,BADHAN
556,Qayaad samo,Sanaag,Laasqoray,49.01126899,10.13630093,38,WACIYA
2184,Xeradaa/muudal,Sanaag,Laasqoray,49.00621,9.69259,36,TALEH
1976,Habar shiro,Sanaag,Laasqoray,48.89102,10.04351,17,BADHAN
1991,Rad,Sanaag,Laasqoray,48.52818,10.70092,7,BADHAN
1987,Sac-qooqis,Sanaag,Laasqoray,48.34153,10.98306,3,BADHAN
3894,Baidoa/hawl wadaag/laanta,Bay,Baydhaba,43.64191,3.12026,3516,BAIDOA
3977,Berdale/october,Bay,Baydhaba,43.19,3.21252,2729,BERDALE
3567,Buurey,Bay,Baydhaba,43.4694,3.31584,2391,BAIDOA
3883,Baidoa/isha/laanta 5aad,Bay,Baydhaba,43.65828,3.10827,2039,BAIDOA
3887,Baidoa/bardaale/laanta 1a,Bay,Baydhaba,43.65204,3.11555,2038,BAIDOA
3980,Berdale/waberi,Bay,Baydhaba,43.20085057,3.207060574,1425,BERDALE
3693,Aawdiinle,Bay,Baydhaba,43.40989,3.17055,1369,BAIDOA
7004,Shabeelow,Bay,Baydhaba,43.4869,2.95606,1190,BAIDOA
3878,Baidoa/horseed/laanta 4aa,Bay,Baydhaba,43.65363,3.1222,1164,BAIDOA
3885,Baidoa/isha/laanta 3aad,Bay,Baydhaba,43.64882,3.11137,1098,BAIDOA
3884,Baidoa/isha/laanta 4aad,Bay,Baydhaba,43.65235,3.11227,1037,BAIDOA
3895,Baidoa/hawl wadaag/laanta,Bay,Baydhaba,43.64442,3.11325,914,BAIDOA
3958,Buulo xaawo,Bay,Baydhaba,43.1365,3.05482,904,BERDALE
3877,Baidoa/horseed/laanta 5aa,Bay,Baydhaba,43.65021,3.12545,858,BAIDOA
3893,Baidoa/hawl wadaag/laanta,Bay,Baydhaba,43.64674,3.12154,826,BAIDOA
3979,Berdale/axmed gurey,Bay,Baydhaba,43.19789057,3.209190574,791,BERDALE
3978,Berdale/horseed,Bay,Baydhaba,43.19933057,3.209720574,751,BERDALE
6972,Buulo-barako,Bay,Baydhaba,43.3721,2.91751,751,BAIDOA
3699,Labaatan jirow,Bay,Baydhaba,43.75718,3.53851,745,BAIDOA
4010,Hareeri-dheeri/reydabaall,Bay,Baydhaba,43.1232,3.2749,712,BERDALE
3879,Baidoa/horseed/laanta 3aa,Bay,Baydhaba,43.65103,3.12061,661,BAIDOA
6802,Duluunte,Bay,Baydhaba,43.2147,2.71913,654,BAIDOA
7012,Goof-gaduud-shabelow 2,Bay,Baydhaba,43.4752,2.95999,603,BAIDOA
6815,Madooy,Bay,Baydhaba,43.26139,2.73769,560,BAIDOA
3750,Buulo-jadiid,Bay,Baydhaba,43.42939,3.25457,549,BAIDOA
6953,Xagarka,Bay,Baydhaba,43.31889,2.89596,524,BAIDOA
3668,Bedinbedey,Bay,Baydhaba,43.4667,3.3194,513,BAIDOA
3888,Baidoa/bardaale/laanta 2a,Bay,Baydhaba,43.64987,3.11349,482,BAIDOA
3731,Bullo aamon,Bay,Baydhaba,43.55675,3.34671,450,BAIDOA
3779,Doboolow,Bay,Baydhaba,43.77307692,3.738983081,428,BAIDOA
3643,Gereera fur/towsiga,Bay,Baydhaba,43.21642,3.08356,413,BERDALE
6808,Ceel-baay,Bay,Baydhaba,43.2334,2.7229,411,BAIDOA
6837,Bakaley,Bay,Baydhaba,43.15,2.77426,406,BAIDOA
3696,Jiiro mad sheeg,Bay,Baydhaba,43.34272,3.19659,399,BERDALE
3448,Lafaale,Bay,Baydhaba,43.57108,3.2153,399,BAIDOA
6920,Bootis,Bay,Baydhaba,43.39414,2.85697,396,BAIDOA
6801,Idale,Bay,Baydhaba,43.34179,2.71534,396,BAIDOA
6827,Habli furey,Bay,Baydhaba,43.28139,2.76686,392,BAIDOA
6826,Buulo-ciir,Bay,Baydhaba,43.221,2.76285,380,BAIDOA
6940,Buulo jadud,Bay,Baydhaba,43.27597,2.88259,377,BAIDOA
6901,Buulo-sokor,Bay,Baydhaba,43.20169,2.83505,374,BAIDOA
3468,Uusley,Bay,Baydhaba,43.6663,3.28561,371,BAIDOA
10626,Mooda-mooda,Bay,Baydhaba,43.84937,3.00703,368,BAIDOA
3957,Buulo yaroy,Bay,Baydhaba,43.1445,3.05893,366,BERDALE
6850,Oxolo,Bay,Baydhaba,43.16996,2.79112,364,BAIDOA
4391,Kurto,Bay,Baydhaba,43.35523,3.57966,359,BERDALE
7005,Haluul,Bay,Baydhaba,43.50517,2.95622,356,BAIDOA
6884,Buulo-nure/b/garas,Bay,Baydhaba,43.22447,2.82152,354,BAIDOA
3880,Baidoa/horseed/laanta 2aa,Bay,Baydhaba,43.64998,3.11822,349,BAIDOA
10645,Warqadey,Bay,Baydhaba,43.87966,3.02849,341,BAIDOA
3737,Mintani,Bay,Baydhaba,43.55936,3.3611,329,BAIDOA
3733,Bullo xasan mad,Bay,Baydhaba,43.58006,3.33803,328,BAIDOA
6851,Mada-hool,Bay,Baydhaba,43.21314,2.79176,326,BAIDOA
3839,Gasar,Bay,Baydhaba,43.72355,3.09983,325,BAIDOA
10653,Garangarasle,Bay,Baydhaba,43.82595,3.03232,322,BAIDOA
4011,Jafeey,Bay,Baydhaba,43.11995,3.33259,316,BERDALE
3881,Baidoa/horseed/laanta 1aa,Bay,Baydhaba,43.6486,3.11648,307,BAIDOA
3882,Baidoa/isha/laanta 1aad,Bay,Baydhaba,43.64739,3.11453,303,BAIDOA
6854,Buulo kuusow,Bay,Baydhaba,43.24664,2.79291,302,BAIDOA
6995,Goorisine,Bay,Baydhaba,43.4188,2.94519,300,BAIDOA
3661,War diinle,Bay,Baydhaba,43.3921,3.16192,297,BAIDOA
3896,Baidoa/hawl wadaag/laanta,Bay,Baydhaba,43.64563,3.11552,286,BAIDOA
3526,Haween,Bay,Baydhaba,43.5443,3.25131,284,BAIDOA
3801,Milleel,Bay,Baydhaba,43.58801,3.43602,275,BAIDOA
3469,Harti qaanle,Bay,Baydhaba,43.41301,3.17574,273,BAIDOA
3446,Caasha gaabo,Bay,Baydhaba,43.61349,3.26379,269,BAIDOA
3463,Yaqle,Bay,Baydhaba,43.6284,3.24442,266,BAIDOA
7076,Bakal-laagow,Bay,Baydhaba,43.22427,3.01009,259,BAIDOA
10569,Wariishi/dhato,Bay,Baydhaba,43.81026,2.97231,257,BAIDOA
3954,Busley/emed ibraan,Bay,Baydhaba,43.1613,3.07492,250,BERDALE
3824,Carra gaduud,Bay,Baydhaba,43.5858,3.11278,247,BAIDOA
6859,Baanlow,Bay,Baydhaba,43.28316,2.79677,246,BAIDOA
6840,Robay-gaduud,Bay,Baydhaba,43.31073,2.78073,245,BAIDOA
3569,Makuudo,Bay,Baydhaba,43.60305,3.06587,243,BAIDOA
10446,Madiini,Bay,Baydhaba,43.70892,2.90021,231,BAIDOA
3996,Baagay-gaduudi,Bay,Baydhaba,43.16405,3.13775,231,BERDALE
7046,Caliyow-muumin,Bay,Baydhaba,43.51587,2.98528,230,BAIDOA
3467,Sagaara-gali,Bay,Baydhaba,43.6526,3.287,227,BAIDOA
